qtr  clock   playerid    playername  description passing_yds rushing_yds receiving_yds   receiving_rec   passing_tds rushing_tds receiving_tds
1	11:01	00-0026213	J.Charles	(11:01) J.Charles right tackle to KC 40 for 7 yards (R.Sherman).	0	7	0	0	0	0	0
1	10:55	00-0026144	D.McFadden	(10:55) D.McFadden up the middle to OAK 32 for 2 yards (C.Liuget).	0	2	0	0	0	0	0
1	10:54	00-0029104	J.Gray	(10:54) (Run formation) J.Gray up the middle to NE 37 for 7 yards (D.Jackson; B.Werner).	0	7	0	0	0	0	0
1	10:41	00-0031075	A.Blue	(10:41) (No Huddle) A.Blue left guard to CLE 45 for 2 yards (T.Gipson; C.Kirksey).	0	2	0	0	0	0	0
1	10:39	00-0031045	C.Hyde	(10:39) C.Hyde left tackle to NYG 32 for 7 yards (D.Kennard, M.Herzlich).	0	7	0	0	0	0	0
1	10:38	00-0024334	B.Marshall	(10:38) C.Leno reported in as eligible.  J.Cutler pass short right to B.Marshall to CHI 40 for 6 yards (C.Munnerlyn).	0	0	6	1	0	0	0
1	10:38	00-0024226	J.Cutler	(10:38) C.Leno reported in as eligible.  J.Cutler pass short right to B.Marshall to CHI 40 for 6 yards (C.Munnerlyn).	6	0	0	0	0	0	0
1	10:37	00-0030525	T.Austin	(10:37) T.Austin right guard to DEN 14 for 2 yards (B.Marshall, T.Knighton).	0	2	0	0	0	0	0
1	10:30	00-0031413	B.Sankey	(10:30) B.Sankey left end to TEN 36 for 3 yards (S.Spence; J.Harrison).	0	3	0	0	0	0	0
1	10:29	00-0029665	R.Griffin	(10:29) (Shotgun) R.Griffin pass short right to D.Jackson pushed ob at WAS 28 for 10 yards (D.Goldson).	10	0	0	0	0	0	0
1	10:29	00-0026189	D.Jackson	(10:29) (Shotgun) R.Griffin pass short right to D.Jackson pushed ob at WAS 28 for 10 yards (D.Goldson).	0	0	10	1	0	0	0
1	10:24	00-0020531	D.Brees	(10:24) D.Brees pass short middle to M.Ingram to CIN 15 for 4 yards (V.Rey). Pass 3, Yac 1	4	0	0	0	0	0	0
1	10:24	00-0027966	M.Ingram	(10:24) D.Brees pass short middle to M.Ingram to CIN 15 for 4 yards (V.Rey). Pass 3, Yac 1	0	0	4	1	0	0	0
1	10:22	00-0026213	J.Charles	(10:22) J.Charles up the middle to KC 46 for 6 yards (K.Wright).	0	6	0	0	0	0	0
1	10:20	00-0030485	E.Lacy	(10:20) E.Lacy left end pushed ob at GB 13 for 1 yard (M.Kendricks).	0	1	0	0	0	0	0
1	10:20	00-0027994	S.Vereen	(10:20) (Shotgun) S.Vereen up the middle to IND 45 for 18 yards (S.Brown).	0	18	0	0	0	0	0
1	10:19	00-0022736	S.Jackson	(10:19) S.Jackson right end to ATL 36 for 4 yards (C.Johnson; R.Harper).	0	4	0	0	0	0	0
1	10:13	00-0031280	D.Carr	(10:13) (Shotgun) D.Carr pass short middle to A.Holmes to OAK 41 for 9 yards (S.Wright).	9	0	0	0	0	0	0
1	10:13	00-0028263	A.Holmes	(10:13) (Shotgun) D.Carr pass short middle to A.Holmes to OAK 41 for 9 yards (S.Wright).	0	0	9	1	0	0	0
1	10:09	00-0031075	A.Blue	(10:09) A.Blue left guard to CLE 40 for 5 yards (K.Williams).	0	5	0	0	0	0	0
1	09:56	00-0027974	C.Kaepernick	(9:56) (Shotgun) C.Kaepernick pass short middle to A.Boldin to NYG 16 for 16 yards (J.Pierre-Paul).	16	0	0	0	0	0	0
1	09:56	00-0022084	A.Boldin	(9:56) (Shotgun) C.Kaepernick pass short middle to A.Boldin to NYG 16 for 16 yards (J.Pierre-Paul).	0	0	16	1	0	0	0
1	09:56	00-0031266	Z.Mettenberger	(9:56) (Shotgun) Z.Mettenberger pass short right to K.Wright to 50 for 14 yards (J.Worilds). PENALTY on PIT-B.McCain, Face Mask (15 Yards), 15 yards, enforced at 50.	14	0	0	0	0	0	0
1	09:56	00-0029708	K.Wright	(9:56) (Shotgun) Z.Mettenberger pass short right to K.Wright to 50 for 14 yards (J.Worilds). PENALTY on PIT-B.McCain, Face Mask (15 Yards), 15 yards, enforced at 50.	0	0	14	1	0	0	0
1	09:55	00-0029665	R.Griffin	(9:55) (Shotgun) R.Griffin pass short right to J.Reed to WAS 40 for 12 yards (C.Butler, D.Goldson).	12	0	0	0	0	0	0
1	09:55	00-0030472	J.Reed	(9:55) (Shotgun) R.Griffin pass short right to J.Reed to WAS 40 for 12 yards (C.Butler, D.Goldson).	0	0	12	1	0	0	0
1	09:53	00-0025542	D.Rosario	(9:53) (Shotgun) J.Cutler pass short left to D.Rosario to CHI 47 for 7 yards (R.Blanton).	0	0	7	1	0	0	0
1	09:53	00-0024226	J.Cutler	(9:53) (Shotgun) J.Cutler pass short left to D.Rosario to CHI 47 for 7 yards (R.Blanton).	7	0	0	0	0	0	0
1	09:52	00-0029104	J.Gray	(9:52) (Run formation) C.Fleming reported in as eligible.  J.Gray left tackle to IND 29 for 16 yards (M.Adams; S.Brown).	0	16	0	0	0	0	0
1	09:51	00-0022736	S.Jackson	(9:51) (No Huddle) S.Jackson up the middle to ATL 40 for 4 yards (D.Edwards; T.Davis).	0	4	0	0	0	0	0
1	09:49	00-0020531	D.Brees	(9:49) D.Brees pass short left to E.Lorig to CIN 13 for 2 yards (V.Rey). Pass -3, YAC 5	2	0	0	0	0	0	0
1	09:49	00-0027844	E.Lorig	(9:49) D.Brees pass short left to E.Lorig to CIN 13 for 2 yards (V.Rey). Pass -3, YAC 5	0	0	2	1	0	0	0
1	09:48	00-0029615	L.Miller	(9:48) (Shotgun) L.Miller right tackle to BUF 47 for -2 yards (B.Spikes; M.Dareus).	0	-2	0	0	0	0	0
1	09:48	00-0030287	A.Ellington	(9:48) A.Ellington right end to ARI 25 for 2 yards (T.Whitehead).	0	2	0	0	0	0	0
1	09:46	00-0023436	A.Smith	(9:46) (Shotgun) A.Smith pass short right to J.Charles to SEA 41 for 13 yards (E.Thomas).	13	0	0	0	0	0	0
1	09:46	00-0026213	J.Charles	(9:46) (Shotgun) A.Smith pass short right to J.Charles to SEA 41 for 13 yards (E.Thomas).	0	0	13	1	0	0	0
1	09:41	00-0031075	A.Blue	(9:41) (Shotgun) A.Blue left guard to CLE 37 for 3 yards (B.Winn; P.Kruger).	0	3	0	0	0	0	0
1	09:37	00-0031280	D.Carr	(9:37) D.Carr pass deep right to M.Rivera pushed ob at SD 26 for 33 yards (S.Wright).	33	0	0	0	0	0	0
1	09:37	00-0030514	M.Rivera	(9:37) D.Carr pass deep right to M.Rivera pushed ob at SD 26 for 33 yards (S.Wright).	0	0	33	1	0	0	0
1	09:35	00-0031413	B.Sankey	(9:35) B.Sankey right tackle to PIT 32 for 3 yards (J.Harrison).	0	3	0	0	0	0	0
1	09:21	00-0029141	A.Morris	(9:21) A.Morris right tackle to WAS 48 for 8 yards (M.Wright).	0	8	0	0	0	0	0
1	09:20	00-0027150	J.Edelman	(9:20) (Run formation) J.Edelman left end pushed ob at IND 4 for 25 yards (G.Toler).	0	25	0	0	0	0	0
1	09:16	00-0023500	F.Gore	(9:16) F.Gore left guard to NYG 19 for -3 yards. FUMBLES, touched at NYG 22, RECOVERED by NYG-Z.Bowman at NYG 31. Z.Bowman to NYG 37 for 6 yards (J.Staley). Officially, a rush for -6 yards.	0	-6	0	0	0	0	0
1	09:10	00-0026184	M.Forte	(9:10) (Shotgun) M.Forte right tackle to MIN 45 for 8 yards (R.Blanton).	0	8	0	0	0	0	0
